D1BPM6_VEIPT,A0A2D3P600_9FUSO,C0EJJ1_NEIFL,L1MCS5_9BACT,C3JCB2_POREA,A0A7W4HJV8_9BACT,D6GSY8_FILAD,W1W7T9_9FIRM,U2MCA6_9BACT,E6KWI6_9PAST,A0A2W5KWT7_9CORY,A0A380N4Y6_9FIRM,D1BP93_VEIPT,A0A239YF41_9FIRM,A0A7W4HEW8_9BACT,E4LDI2_9FIRM,A0A3P2AFV8_9FIRM,A0A3P1ZCI1_9BACT,A0A069ZK08_9PORP,A0A2G6QS19_9SPIR,NUOD_NEIMB,D2NQS3_ROTMD,A7B9J2_9ACTO,X8ISL9_9STRE,E3H5W3_ROTDC,UPI000F66B8D6,F1ZRM2_9FLAO,C0EJZ3_NEIFL,A0A6L5DSP1_9BACT,A0A2I1Z7Q9_9MICC,label
0.0144648515,0.01407756,0.014307521,0.015063531,0.01356262,0.013807059,0.013202127,0.013289381,0.014352959,0.013789858,0.013946951,0.013322718,0.015225476,0.013600745,0.013382894,0.01387541,0.014724019,0.013965566,0.013747573,0.013592879,0.013482458,0.014124584,0.016209655,0.013773172,0.014906939,0.01340905,0.014537582,0.013592642,0.014251956,0.015221078,1
0.014817211,0.014298676,0.015255418,0.014635552,0.014607717,0.013854243,0.016952006,0.014575898,0.014337812,0.012966541,0.013713014,0.013237769,0.015944194,0.013643645,0.014197628,0.013877512,0.01483922,0.0136751,0.013857607,0.0141049195,0.013926066,0.014180229,0.016691549,0.013667161,0.014371701,0.014162804,0.014601945,0.013983693,0.013867433,0.015459173,0
0.014251693,0.013851849,0.014728236,0.014459201,0.013688408,0.015161436,0.015844826,0.011588143,0.014295992,0.013601424,0.013882414,0.013428903,0.01630426,0.013293509,0.014892542,0.012703071,0.014754199,0.013559509,0.013733532,0.013803209,0.01445002,0.013964633,0.017028425,0.013530084,0.014635369,0.013246155,0.014406452,0.014379244,0.014127041,0.014790527,1
0.0143690575,0.013963149,0.014916468,0.016371835,0.014488767,0.013920909,0.015639236,0.012781497,0.014155576,0.014364948,0.013496862,0.012696092,0.0156228775,0.013978197,0.014310856,0.013396468,0.01503303,0.014092995,0.013670745,0.014295927,0.013118931,0.01430604,0.015457579,0.014003795,0.0149704665,0.013994905,0.014237995,0.014245662,0.014189157,0.015546295,1
0.01590749,0.014110723,0.014851134,0.014935669,0.014478079,0.013603472,0.015565096,0.013881001,0.014985944,0.014018202,0.0137098115,0.013669435,0.015274303,0.014062184,0.013884946,0.014101488,0.014625161,0.014221701,0.013664275,0.013801627,0.013036535,0.0144446045,0.016318554,0.01384435,0.015727557,0.013837882,0.014326791,0.013797449,0.014269165,0.015341485,0
0.014706802,0.014065989,0.015512554,0.014425509,0.013930928,0.014744923,0.015420461,0.0147636235,0.014329572,0.012880646,0.014506207,0.013023837,0.015355982,0.013048418,0.014503602,0.014080738,0.015006394,0.013562253,0.0135956565,0.014154333,0.013715945,0.014670091,0.01751209,0.013949627,0.015044607,0.012952596,0.014255794,0.01357306,0.013526034,0.0154939825,1
0.014819849,0.014851722,0.014809609,0.014410172,0.014509902,0.013636684,0.015065866,0.013023844,0.015198679,0.014053017,0.013742462,0.013865497,0.015094296,0.013798745,0.013832123,0.014243803,0.014779744,0.014541145,0.013518569,0.013986834,0.013353359,0.01391617,0.01655575,0.013503449,0.015167467,0.0135493195,0.015117677,0.013624687,0.013703295,0.015141495,0
0.015748091,0.013937011,0.01516607,0.014317938,0.014403313,0.013720357,0.015219004,0.012811715,0.016641336,0.013782313,0.014017799,0.013725619,0.015406767,0.013854404,0.013877644,0.014667262,0.014574424,0.014026221,0.013737066,0.013794819,0.013235083,0.014389871,0.016317204,0.013586739,0.015607175,0.013469747,0.014631898,0.013638512,0.0147190755,0.015577411,0
0.014931691,0.013731443,0.01670771,0.016122025,0.014837449,0.013466967,0.016049983,0.01256679,0.013977686,0.013723409,0.0141159035,0.012781252,0.0156074995,0.013897549,0.014575392,0.013335376,0.015081624,0.013898738,0.01380815,0.0144534195,0.013051463,0.014125406,0.015132476,0.014461456,0.015142518,0.013524386,0.014251642,0.014344983,0.014167543,0.015607111,1
0.014023689,0.01373673,0.016348895,0.014232651,0.013799326,0.013642334,0.015342259,0.012102819,0.015219111,0.013435948,0.014027563,0.013728211,0.016096951,0.013667098,0.013225408,0.01376294,0.014674755,0.013053316,0.013755504,0.013547175,0.014120768,0.014472473,0.016172534,0.014139432,0.015145011,0.013020882,0.014313792,0.014657549,0.013963675,0.015657231,0
0.014475132,0.014907754,0.0152517995,0.014731224,0.014385176,0.013949935,0.018900832,0.012758557,0.014110971,0.013457898,0.013109544,0.013823669,0.015574862,0.013653713,0.01372746,0.013408814,0.01501711,0.013906999,0.013988084,0.0144101605,0.013216459,0.013732209,0.016364124,0.013674447,0.014523868,0.013558011,0.015013881,0.013986513,0.013278661,0.014804949,0
0.014271369,0.014362124,0.014985809,0.014202948,0.014224605,0.01383035,0.017826907,0.012537414,0.014081623,0.014311858,0.013341104,0.013326673,0.015196113,0.013053237,0.013744084,0.013238555,0.014912745,0.014128756,0.014067838,0.013952467,0.013765117,0.013641087,0.016427845,0.013546776,0.014031771,0.013435105,0.014747108,0.014555079,0.01389946,0.014729132,0
0.0156519,0.015525478,0.015107963,0.015372013,0.015300632,0.013881981,0.019499794,0.013811911,0.015403245,0.014666176,0.013381525,0.014124981,0.01418107,0.013983131,0.014456477,0.014212126,0.015110681,0.014721461,0.013429815,0.014104531,0.012604001,0.0136094345,0.016215358,0.013767894,0.014550121,0.013822126,0.014643852,0.013926832,0.013756983,0.014896153,0
0.014382793,0.013544523,0.015098054,0.014734213,0.013664414,0.014060037,0.014905766,0.011732142,0.01405163,0.01320677,0.0141528305,0.013166019,0.015668366,0.013320695,0.013534128,0.01320389,0.014923925,0.013170529,0.013861281,0.013636359,0.014348246,0.014333296,0.016713003,0.013609746,0.014900064,0.013233876,0.014139472,0.01483967,0.014169159,0.015131667,1
0.015113595,0.013285235,0.014870696,0.015476875,0.014441178,0.013423177,0.015559797,0.011981259,0.01513165,0.0134303365,0.013945864,0.013128392,0.014306768,0.013230366,0.013783461,0.013638323,0.015081724,0.014036952,0.013973644,0.013993357,0.013505638,0.014680811,0.016672874,0.013668537,0.014413442,0.01351268,0.014396936,0.014072992,0.014126913,0.015537062,1
0.0148066,0.0139688505,0.014354558,0.014904067,0.014735911,0.013301726,0.016483257,0.0121992305,0.015923213,0.013693213,0.013754939,0.013716982,0.015112994,0.013708515,0.015003351,0.013366176,0.0151022,0.014163708,0.013768544,0.014180796,0.012944615,0.0138047915,0.017225571,0.013985519,0.014843759,0.013734842,0.0145609835,0.013875674,0.014174514,0.014820344,0
0.014752501,0.014016956,0.013987483,0.015405662,0.014016631,0.013507389,0.01488566,0.012196523,0.014683381,0.013393306,0.014029237,0.0138680395,0.015647773,0.013477741,0.014084516,0.013718247,0.014620889,0.013590645,0.013738781,0.013588354,0.01365609,0.01394641,0.016229954,0.0135929445,0.014904476,0.013483424,0.014683009,0.014079659,0.013837697,0.01547117,0
0.015513535,0.014666941,0.014950787,0.016137656,0.014396494,0.0138179045,0.016743038,0.0134598855,0.014859818,0.014502682,0.014354683,0.013312689,0.013992009,0.013620179,0.0148628475,0.013951699,0.0151300235,0.014376411,0.014120369,0.014198123,0.012780951,0.0142528815,0.015753444,0.014079913,0.014742796,0.013953946,0.0141924545,0.013687831,0.014507997,0.0154939545,0
0.014172131,0.014332656,0.014985767,0.015133051,0.013790435,0.013016441,0.017969305,0.012190571,0.013777535,0.01327101,0.014429423,0.013462643,0.014896242,0.013545358,0.013517102,0.01373786,0.015096611,0.014142943,0.013876876,0.013771256,0.014665981,0.014144717,0.016225455,0.013655445,0.014555401,0.013534551,0.013999184,0.014813707,0.013931233,0.015539315,1
0.014069281,0.013562651,0.014991637,0.015891317,0.013563382,0.013610092,0.015492899,0.012673452,0.013742247,0.014088233,0.015325811,0.012990206,0.01584275,0.013402404,0.013371774,0.013322383,0.0150765525,0.013584044,0.0135799395,0.013932542,0.014093027,0.014079614,0.016179552,0.013871203,0.015337017,0.013656158,0.014143813,0.014544185,0.013762735,0.01585341,0
0.015195575,0.014103584,0.017240899,0.015293485,0.015428559,0.0137775475,0.018323693,0.013328798,0.014871664,0.014699674,0.013877531,0.013488081,0.014361728,0.013651754,0.0143761905,0.014027864,0.015631566,0.014429385,0.013619716,0.0144311385,0.013387404,0.014356255,0.015537296,0.014161763,0.014583198,0.013650226,0.014228208,0.014372663,0.014795519,0.01553889,0
0.016367884,0.013554682,0.014257739,0.015423547,0.014320656,0.013548617,0.015310443,0.013433822,0.015577389,0.013537313,0.014636597,0.013375112,0.015377947,0.014006125,0.014367848,0.014064373,0.015039589,0.013401432,0.0136610875,0.014075818,0.012847743,0.014467301,0.016203824,0.014141873,0.015376135,0.014033566,0.014341043,0.013858976,0.014568365,0.015927644,0
0.01466787,0.013844892,0.013143854,0.015748082,0.013580994,0.0143670505,0.01421634,0.012421733,0.014389034,0.013725395,0.014813488,0.013801382,0.015962116,0.013081964,0.014389596,0.014082197,0.01490683,0.01382703,0.013768829,0.013835992,0.012932606,0.014703565,0.01639303,0.013876113,0.014698238,0.013765104,0.01451668,0.013302572,0.013198438,0.015316761,1
0.016702907,0.013667085,0.014785064,0.015850138,0.014589599,0.013775459,0.015748164,0.013540268,0.014905799,0.014200908,0.014043817,0.013487551,0.015476737,0.013884842,0.014827465,0.014423227,0.015230282,0.014016255,0.013734625,0.014063796,0.012613049,0.014521233,0.015681414,0.0143292975,0.015676757,0.01369842,0.014171873,0.0137910275,0.014672644,0.015421141,0
0.014386253,0.014298784,0.016220288,0.014973409,0.013890782,0.014238714,0.016242372,0.012792296,0.014084147,0.013215454,0.014450207,0.014003123,0.015171851,0.013449706,0.013468855,0.014054443,0.015153203,0.013302248,0.01397913,0.014027086,0.013682166,0.014104126,0.016218591,0.013550879,0.015289342,0.013579934,0.0144430585,0.014191387,0.01328902,0.015579866,1
0.014167474,0.014605476,0.015797287,0.015048747,0.013708133,0.013558149,0.018422678,0.01235587,0.013378377,0.013640501,0.013778932,0.013713121,0.01478925,0.01282091,0.013588822,0.013891648,0.014644814,0.013634255,0.014156112,0.014073772,0.013484316,0.014005419,0.016322935,0.013367231,0.015258656,0.0135671515,0.014795753,0.013658147,0.013179056,0.015399649,1
0.014902583,0.014701723,0.014604813,0.01505838,0.013761704,0.013156293,0.013570831,0.012310625,0.013705251,0.01365586,0.014658117,0.013898836,0.015151343,0.013713161,0.013709805,0.013965904,0.0146305,0.013239323,0.013963215,0.013151579,0.013308344,0.014526367,0.016692592,0.013264966,0.016021624,0.014051495,0.01470273,0.013839903,0.014200107,0.016242169,1
0.01522186,0.01416973,0.014360922,0.015997345,0.014276069,0.013655625,0.016149035,0.012651352,0.015770905,0.014086658,0.014530392,0.01366648,0.013832541,0.0136729535,0.014910339,0.01350574,0.015196485,0.014174581,0.013891911,0.014280067,0.013178173,0.014304011,0.01539682,0.0143590765,0.015206722,0.014252991,0.014765586,0.014367089,0.014292139,0.015436912,0
0.01406707,0.014254577,0.015060963,0.014947162,0.013113253,0.012375122,0.015601848,0.011502574,0.0131220985,0.013180671,0.014677949,0.013102446,0.015015431,0.013030602,0.013156101,0.0133608375,0.014815436,0.012667969,0.0142772235,0.013916113,0.014090215,0.0142174,0.015844284,0.013650721,0.015371442,0.013533755,0.01387962,0.0147661045,0.013708218,0.015044588,1
0.014523408,0.014056654,0.014327535,0.01586051,0.014256315,0.013240953,0.016444484,0.011297285,0.014665295,0.013492034,0.013782349,0.0140487095,0.014439072,0.013380111,0.015413798,0.013700744,0.014934001,0.013694468,0.013988529,0.013801693,0.012964045,0.014364822,0.016463267,0.013902276,0.014672459,0.014234189,0.0140462415,0.013858387,0.014168371,0.015390472,0
0.015077626,0.014009398,0.015504893,0.015852528,0.014289691,0.013834567,0.01611638,0.013195746,0.013517135,0.013811473,0.014558864,0.013152242,0.015594583,0.014465932,0.014443086,0.013932893,0.015318998,0.014284762,0.013886895,0.014742626,0.012675481,0.014964774,0.016169567,0.013180104,0.014261813,0.014085915,0.014375859,0.014359259,0.014121735,0.016135698,0
0.014617518,0.013941187,0.014687147,0.015495787,0.013630334,0.014578381,0.01623693,0.0138934795,0.014046165,0.01372961,0.0141227925,0.014061677,0.01520804,0.013841548,0.013766562,0.014439067,0.014604031,0.0138700595,0.013766155,0.0140248,0.013209944,0.014887259,0.015545388,0.014195801,0.014928996,0.013845729,0.014218222,0.014495938,0.013181523,0.015710557,0
0.014219004,0.013666496,0.014942146,0.015390333,0.014477564,0.013499502,0.016472368,0.012937007,0.013480164,0.01356282,0.013347571,0.013214891,0.015141565,0.013480523,0.013758638,0.01336468,0.015087038,0.013616148,0.01348949,0.01444506,0.013026684,0.013970277,0.016832383,0.013395952,0.013896136,0.013429319,0.0143877445,0.016078565,0.013604836,0.014771244,1
0.014797998,0.01444332,0.014863985,0.01608726,0.014072459,0.014125376,0.016215475,0.0132048465,0.014441566,0.013839627,0.015373799,0.013448491,0.014504869,0.013987403,0.014118313,0.013625299,0.015866226,0.013721792,0.01380221,0.014833648,0.012304341,0.014931045,0.015038399,0.013370473,0.015142785,0.01483767,0.014879728,0.014651534,0.013787887,0.015561885,0
0.014674758,0.013808025,0.014848222,0.015700221,0.013601653,0.014881324,0.016526531,0.013298711,0.01405044,0.013605549,0.014534361,0.01336535,0.014196263,0.014038849,0.013896979,0.013722604,0.015768265,0.01309335,0.013597719,0.014814681,0.012355313,0.014700669,0.015386157,0.013669775,0.014812201,0.014560698,0.014379903,0.013851591,0.013859884,0.015440009,0
0.014617783,0.013244851,0.016667934,0.014791355,0.014116013,0.01438277,0.015685922,0.012832651,0.013858739,0.013505504,0.01404937,0.014078727,0.016826024,0.014310433,0.01368969,0.013923318,0.0147377085,0.013838182,0.013588808,0.013635436,0.01269107,0.014813972,0.01746361,0.013651485,0.015179368,0.013170287,0.013631649,0.013716868,0.013464486,0.015476661,0
0.014404971,0.014200168,0.015392474,0.014895973,0.01450103,0.013167746,0.015286759,0.012667422,0.015017781,0.013522446,0.013790712,0.013033887,0.015799606,0.014089289,0.014731046,0.013352038,0.0148719,0.013976895,0.013680906,0.014460654,0.012515989,0.014499041,0.017031373,0.01375414,0.0147097,0.013374108,0.013802109,0.013782426,0.013880874,0.0153531935,1
0.014466005,0.013818373,0.014568125,0.014682178,0.014574489,0.013833501,0.01652778,0.012763607,0.014341729,0.013385784,0.013484347,0.01356841,0.015357279,0.013532221,0.013962964,0.013347182,0.014962455,0.013836922,0.013603986,0.01390841,0.013076832,0.014918823,0.016703302,0.013508395,0.014743342,0.0131524075,0.013651071,0.013742528,0.01328832,0.015479015,1
0.014103565,0.014277677,0.01368666,0.014840006,0.0139993355,0.0141247315,0.016371842,0.01272774,0.014142402,0.013157836,0.013789442,0.012854701,0.015204301,0.012941768,0.014562639,0.013033015,0.014808605,0.013161533,0.013573924,0.015000392,0.012672051,0.014217931,0.016592888,0.013239443,0.014806926,0.0132793505,0.013976451,0.013638166,0.01336368,0.015295899,1
0.014601688,0.013352037,0.017791519,0.014731614,0.014080554,0.0146372225,0.015876302,0.01271401,0.014516528,0.013578315,0.013651312,0.013479583,0.0161383,0.013083626,0.013923929,0.01386038,0.014147932,0.0134398565,0.013438009,0.014023965,0.012674189,0.013977675,0.017342301,0.013619117,0.015248595,0.013134118,0.013532702,0.013602175,0.013536834,0.015377233,0
0.0149182705,0.013239157,0.014215201,0.014561451,0.013980005,0.014056539,0.015059927,0.013491359,0.016378233,0.013167079,0.014035295,0.014157707,0.015406904,0.013498983,0.0140686575,0.014157567,0.014831778,0.0132333785,0.013571175,0.014398578,0.01228617,0.01414673,0.016442034,0.01359765,0.014756076,0.013176161,0.013557602,0.013894343,0.013246085,0.015356383,1
0.0143912295,0.014643193,0.01507971,0.015930563,0.013653989,0.0137761785,0.015993966,0.0145152565,0.013836489,0.013677498,0.013654542,0.014049596,0.0146887535,0.013400352,0.013862777,0.014448892,0.014639526,0.01355824,0.01386506,0.01460513,0.011808875,0.0147084845,0.015424305,0.01356334,0.014808018,0.013362516,0.014696066,0.01595151,0.0139637925,0.016078386,1
0.014915207,0.013981548,0.015003111,0.015501371,0.014402735,0.013597544,0.017201258,0.013213836,0.014115537,0.013333814,0.0140549885,0.013538853,0.015492399,0.013478867,0.013837184,0.013998031,0.014963876,0.013856496,0.0136494525,0.014337296,0.012751989,0.014326026,0.016848668,0.013864057,0.014212637,0.013305261,0.0145508,0.014306712,0.013975443,0.015126415,0
0.014959559,0.013843333,0.015270207,0.014977769,0.014198048,0.013711097,0.014920206,0.013102332,0.0145794125,0.013385358,0.01364116,0.013616092,0.015677951,0.014151906,0.014974077,0.013534288,0.01474518,0.013780467,0.013845819,0.014783003,0.012581475,0.014515444,0.017009081,0.014081428,0.013724911,0.013488668,0.014146162,0.013932791,0.013970412,0.015396645,1
0.015388726,0.014085158,0.015908837,0.015891796,0.014011787,0.013657995,0.015384757,0.01291353,0.014188445,0.013749966,0.014418098,0.01338976,0.0163774,0.013731049,0.014379821,0.014227153,0.014216789,0.014037045,0.014051968,0.014678705,0.012882083,0.015205214,0.017100727,0.013554897,0.01561891,0.0138663165,0.014521959,0.014697756,0.014598604,0.016284676,0
0.014536604,0.014175457,0.015019102,0.014379827,0.013933957,0.0140033355,0.014786047,0.012059808,0.014194083,0.013870588,0.013773317,0.014601318,0.01587072,0.013443058,0.013431763,0.013018539,0.013950081,0.01377079,0.013612997,0.013397481,0.0131915165,0.014445859,0.016958809,0.013250548,0.015025468,0.013664376,0.014017736,0.014385929,0.013568559,0.015482906,1
0.015223038,0.014008377,0.016315768,0.015502763,0.013690048,0.013877506,0.016047392,0.0129792355,0.014935531,0.012872832,0.014387596,0.013291132,0.015037364,0.014156591,0.014246671,0.014438567,0.014228594,0.01461815,0.01382142,0.014387767,0.012922932,0.014970506,0.016520051,0.013843939,0.015817244,0.013911448,0.014254979,0.013861205,0.014502049,0.01665617,0
0.014932553,0.013243323,0.015370366,0.014689877,0.014259359,0.01313265,0.01553914,0.012499924,0.015123843,0.013280441,0.014542693,0.013641029,0.016159456,0.013511005,0.013872218,0.013912029,0.0145839285,0.01328106,0.013872711,0.013440567,0.01287167,0.0144157745,0.018027805,0.013205841,0.01535202,0.013849285,0.013901039,0.014514442,0.013632653,0.015299072,1
0.014107327,0.014361695,0.014206188,0.015623798,0.013223851,0.014087291,0.016711937,0.012142313,0.013941233,0.01360172,0.014377982,0.01317659,0.014554752,0.013800442,0.013589576,0.013714519,0.014488739,0.013834406,0.013564656,0.01460712,0.012966987,0.01452299,0.016288495,0.013343581,0.015094004,0.013551945,0.015422767,0.014947727,0.0136838695,0.015624379,0
0.015823934,0.013611074,0.01564357,0.014804443,0.014521935,0.0128950495,0.015704364,0.014067983,0.015398756,0.013314709,0.013418954,0.013533583,0.014620455,0.013658069,0.014523058,0.0145615665,0.014465602,0.014376515,0.013869253,0.014074339,0.012687033,0.01417852,0.016933635,0.01375012,0.014479062,0.013357499,0.014068825,0.014514732,0.013776211,0.015347893,1
0.01473134,0.014467828,0.014942421,0.014864556,0.0140861925,0.0138994735,0.01694213,0.012354427,0.015082451,0.013303465,0.013923773,0.014396369,0.015229891,0.013183391,0.013672124,0.014141598,0.013936741,0.0135966055,0.013785182,0.013334651,0.012424989,0.014921398,0.016891055,0.013908619,0.015216546,0.013173904,0.013984114,0.014196596,0.013511668,0.015675947,1
0.015166081,0.014287172,0.014987503,0.015837518,0.014123403,0.012869263,0.015922593,0.012842122,0.01483329,0.013556428,0.014179852,0.013454884,0.01428321,0.0137640415,0.015175127,0.013295315,0.014848374,0.0139253605,0.014190369,0.014982815,0.0131646395,0.01476701,0.016696626,0.013617778,0.015065003,0.0139115555,0.014708303,0.0147555135,0.014234745,0.016259214,1
0.014570689,0.014274106,0.015465273,0.015603149,0.013862486,0.013444976,0.016162574,0.012676536,0.014360093,0.013745794,0.014800332,0.013997746,0.01587134,0.013729846,0.01311947,0.013575032,0.01446616,0.013895884,0.013578148,0.014834431,0.012909665,0.015122225,0.017183853,0.013134198,0.0155898295,0.013629945,0.014452604,0.014050091,0.013904532,0.016335307,0
0.014375696,0.013946319,0.015807772,0.015527476,0.0135152275,0.014030484,0.017397221,0.012978738,0.014289985,0.013835373,0.014499107,0.013815662,0.014041834,0.013958074,0.013417749,0.0131529905,0.015054064,0.013560698,0.013806532,0.014372667,0.012865954,0.014796693,0.016055489,0.013589565,0.014902138,0.013639583,0.0150583,0.014416239,0.013822372,0.015739959,0
0.014691944,0.014190239,0.0145241385,0.01581946,0.014502022,0.014087136,0.017143141,0.012488122,0.014329137,0.013696621,0.013878543,0.013592681,0.014656445,0.013815119,0.013923311,0.013242126,0.01636721,0.013983311,0.013168865,0.013825972,0.013081808,0.014598649,0.015692508,0.0135659985,0.014478606,0.013968886,0.015001075,0.014390106,0.013881253,0.015140943,0
0.014542494,0.013558926,0.014538314,0.015217969,0.013940721,0.013720142,0.014180898,0.013045058,0.014341889,0.013681281,0.013640954,0.01423517,0.016369056,0.013612392,0.0139572155,0.013928807,0.014341538,0.013683536,0.013632499,0.013816411,0.012358862,0.014678221,0.017555462,0.012914346,0.015745401,0.013827721,0.014000266,0.014366997,0.013426209,0.015768846,1
0.014497902,0.013553202,0.0156229185,0.01511429,0.014501127,0.013247427,0.018285083,0.012606983,0.014695921,0.013477045,0.013499676,0.013219249,0.015485449,0.013486291,0.014784733,0.013477696,0.01484183,0.014097822,0.013579479,0.014160102,0.012614815,0.014588678,0.017436985,0.013413194,0.014506108,0.013201781,0.013917357,0.013855306,0.013911202,0.015434209,1
0.014991689,0.013868472,0.014111585,0.015388291,0.014036339,0.0136842765,0.015967568,0.011868304,0.015298184,0.013352964,0.0140436515,0.013498256,0.015818208,0.013460817,0.01410732,0.013893318,0.014705791,0.014242921,0.01348982,0.013783524,0.012709798,0.014940325,0.01762617,0.014067695,0.015057012,0.013728664,0.014424891,0.014321982,0.014212216,0.015418232,1
0.0147599215,0.013755247,0.016422471,0.0154791735,0.013853632,0.014015516,0.0156619,0.014622619,0.014303146,0.014260408,0.014597529,0.014393121,0.015108395,0.014212398,0.013274072,0.014187887,0.015058204,0.013787354,0.013995647,0.014739864,0.012335546,0.014782803,0.01623871,0.012946227,0.014920277,0.013831547,0.014168435,0.0138398465,0.013572767,0.01583412,0
0.014669324,0.014258705,0.014664893,0.015306782,0.014341342,0.013438129,0.015789604,0.012914594,0.0143028265,0.013747295,0.013909896,0.014026912,0.014856875,0.013485194,0.013819135,0.013356641,0.01544559,0.013307253,0.013376222,0.014163284,0.012002182,0.014596245,0.016750647,0.013365156,0.014512113,0.0135900425,0.0142871225,0.013882048,0.013780933,0.015545245,0
0.0149746165,0.014675131,0.013411702,0.014740194,0.014433922,0.01344047,0.017695049,0.0121097835,0.014238132,0.013639749,0.013416425,0.013345964,0.015091992,0.012062268,0.013404879,0.013107763,0.014532378,0.013498816,0.013700816,0.013389482,0.012392891,0.014223565,0.016786084,0.0134716835,0.015058337,0.012902956,0.013836968,0.013811753,0.013954367,0.015160997,1
0.015109269,0.013701198,0.014462532,0.015256815,0.014299167,0.014693484,0.01586794,0.012348864,0.015393268,0.013677047,0.014299279,0.013808067,0.015681218,0.013090681,0.0137519585,0.013778045,0.015257032,0.013958564,0.013534069,0.013459528,0.012814697,0.014927443,0.017029528,0.014061635,0.015593352,0.013824472,0.0145033635,0.014254234,0.013958796,0.01562382,1
0.015241702,0.014416126,0.014116382,0.015485771,0.014465731,0.013297003,0.015400741,0.012662912,0.015061572,0.013847437,0.014170279,0.0138797145,0.01505062,0.012218261,0.014949267,0.014015551,0.014367966,0.013622355,0.013872302,0.013373333,0.012725624,0.014061406,0.016529435,0.01318287,0.015078805,0.013487435,0.014083247,0.01438428,0.014183881,0.016350806,1
0.014376508,0.014282571,0.014548795,0.014901376,0.014164832,0.013309844,0.01584995,0.011819559,0.014503994,0.013442425,0.013083339,0.012951787,0.015830131,0.0137499105,0.0138324145,0.012832036,0.013963462,0.014024127,0.01396467,0.012901463,0.013177344,0.014225207,0.0174103,0.013543627,0.015408299,0.013819635,0.013875951,0.013969552,0.013563987,0.0155759575,1
0.014411533,0.013939403,0.014748516,0.014939376,0.014124273,0.01302759,0.016138162,0.012188703,0.015959973,0.013413734,0.014043001,0.013441228,0.01647603,0.012976066,0.013398021,0.01354358,0.014330321,0.013471555,0.013884674,0.012705548,0.012988947,0.014210768,0.017715354,0.013319323,0.0153809935,0.013783609,0.014070478,0.014317237,0.013651171,0.015247935,1
0.014273346,0.014448303,0.01821844,0.015819948,0.013595946,0.014465928,0.01754034,0.012381065,0.014045327,0.013101525,0.01467804,0.012750817,0.013406636,0.013358057,0.013336069,0.012819946,0.013977551,0.013859534,0.0136375,0.014365318,0.013704113,0.014860874,0.016166119,0.013384562,0.016334202,0.013768085,0.014904268,0.013856937,0.013812059,0.016657803,0
0.014696474,0.013982514,0.016190566,0.01523406,0.013879297,0.014259163,0.016252583,0.012572423,0.0154360905,0.013701616,0.014302738,0.013855938,0.015516095,0.013169161,0.01364804,0.014298696,0.013850781,0.014387348,0.0138372285,0.012898763,0.012879888,0.014498012,0.016849581,0.013858053,0.015889576,0.014113506,0.014048841,0.014095616,0.0136452615,0.016367672,0
0.014663342,0.01486076,0.0144259175,0.0149521455,0.013505782,0.014110217,0.016715359,0.012690159,0.014654799,0.013296684,0.014203677,0.01283625,0.0153125115,0.012867302,0.013724623,0.013838382,0.013973687,0.014497935,0.013569802,0.013573309,0.01227266,0.014470661,0.017266179,0.013944266,0.01509804,0.013308074,0.013568915,0.013594155,0.013829261,0.015554578,0
0.014360641,0.014071835,0.01736405,0.015893187,0.013719929,0.014866398,0.015469856,0.013209095,0.013675883,0.014642492,0.013798945,0.013013043,0.015585403,0.013391594,0.013831428,0.0135433925,0.013797151,0.013973563,0.013611234,0.013768026,0.012974757,0.014283637,0.0164639,0.013802301,0.015057718,0.013550417,0.014214424,0.013649246,0.01430916,0.015147398,0
0.0151622025,0.014629971,0.014417605,0.015352415,0.014712193,0.01416914,0.016847458,0.013175186,0.0135430535,0.013542803,0.013208408,0.013605319,0.014238646,0.014060904,0.013912564,0.0140199475,0.016292734,0.014165133,0.013599174,0.013662641,0.012428889,0.014236074,0.015944827,0.014081893,0.0144905355,0.013868387,0.014469402,0.014193708,0.013799568,0.014840342,0
0.015345211,0.014336133,0.014601595,0.015895266,0.014010451,0.014237917,0.015910214,0.013139378,0.015598296,0.014279627,0.014433143,0.014113806,0.01455209,0.012879522,0.014235174,0.014755746,0.014359359,0.013627383,0.013905872,0.013957926,0.012895091,0.014576041,0.01620665,0.01353858,0.015610895,0.01369298,0.014248911,0.014007684,0.014150889,0.016667714,0
0.014097007,0.013778958,0.014613138,0.014890075,0.013999389,0.013497834,0.017187737,0.012291025,0.014381372,0.013242399,0.013297201,0.0132324025,0.015469909,0.012884703,0.014191405,0.013651816,0.013508353,0.013402121,0.013676668,0.012441047,0.013803795,0.0141306855,0.016979473,0.013676335,0.0147697,0.013463874,0.014159588,0.014547522,0.013446251,0.015337582,1
0.014478188,0.0145385135,0.016745444,0.016259715,0.014234624,0.013754437,0.015858022,0.012645352,0.014577557,0.014162678,0.013628817,0.013090446,0.015471531,0.014042831,0.014365222,0.013887887,0.014671909,0.0150579745,0.014373853,0.014403778,0.012516001,0.014331655,0.01611567,0.013969497,0.01526377,0.013901312,0.014592708,0.014238219,0.014035386,0.015532709,0
